Article ID,Authors,Year,Month,Title,DOI,Journal,Volume,Issue,Pages,Descriptors,Full author names
6-1-2014 JEPLMC,"L Sahakyan, JR Smith",2014,Jan,"A long time ago, in a context far, far away: retrospective time estimates and internal context change.",10.1037/a0034250,JEPLMC,40,1,86-93,"Analysis of Variance, Female, Humans, Judgment, Male, Mental Recall [physiology], Retention (Psychology) [physiology], Retrospective Studies, Students, Time Perception [physiology], Universities, Verbal Learning [physiology], Vocabulary","Lili Sahakyan, James R Smith"
19-7-2014 JEPLMC,"MS Vendetti, A Wu, E Rowshanshad, BJ Knowlton, KJ Holyoak",2014,Jul,When reasoning modifies memory: schematic assimilation triggered by analogical mapping.,10.1037/a0036350,JEPLMC,40,4,1172-80,"Adolescent, Association Learning [physiology], Attention [physiology], Female, Humans, Male, Memory [physiology], Photic Stimulation, Reaction Time [physiology], Recognition (Psychology), Semantics, Thinking [physiology], Young Adult","Michael S Vendetti, Aaron Wu, Ebi Rowshanshad, Barbara J Knowlton, Keith J Holyoak"
14-7-2014 JEPLMC,"N Langerock, E Vergauwe, P Barrouillet",2014,Jul,The maintenance of cross-domain associations in the episodic buffer.,10.1037/a0035783,JEPLMC,40,4,1096-109,"Adolescent, Adult, Analysis of Variance, Association Learning [physiology], Attention [physiology], Executive Function [physiology], Female, Humans, Male, Memory, Short-Term [physiology], Models, Psychological, Photic Stimulation, Space Perception [physiology], Young Adult","Naomi Langerock, Evie Vergauwe, Pierre Barrouillet"
7-7-2014 JEPLMC,"CL Forrest, S Monsell, IP McLaren",2014,Jul,Is performance in task-cuing experiments mediated by task set selection or associative compound retrieval?,10.1037/a0035981,JEPLMC,40,4,1002-24,"Adolescent, Adult, Association Learning [physiology], Choice Behavior [physiology], Cues, Discrimination (Psychology) [physiology], Female, Humans, Male, Mental Recall [physiology], Set (Psychology), Young Adult","Charlotte L D Forrest, Stephen Monsell, Ian P L McLaren"
4-7-2014 JEPLMC,"AY Kallai, J Tzelgov",2014,Jul,"Decimals are not processed automatically, not even as being smaller than one.",10.1037/a0035782,JEPLMC,40,4,962-75,"Adult, Analysis of Variance, Female, Humans, Intention, Judgment [physiology], Male, Mathematical Concepts, Mathematics, Photic Stimulation, Reaction Time, Regression Analysis, Size Perception [physiology], Young Adult","Arava Y Kallai, Joseph Tzelgov"
20-7-2014 JEPLMC,"B Angele, AE Laishley, K Rayner, SP Liversedge",2014,Jul,The effect of high- and low-frequency previews and sentential fit on word skipping during reading.,10.1037/a0036396,JEPLMC,40,4,1181-203,"Attention [physiology], Comprehension, Eye Movements [physiology], Female, Humans, Linear Models, Male, Reading, Semantics, Students, Time Factors, Universities, Visual Fields [physiology], Vocabulary","Bernhard Angele, Abby E Laishley, Keith Rayner, Simon P Liversedge"
11-7-2014 JEPLMC,"NW Mulligan, P Spataro, M Picklesimer",2014,Jul,The attentional boost effect with verbal materials.,10.1037/a0036163,JEPLMC,40,4,1049-63,"Acoustic Stimulation, Analysis of Variance, Attention [physiology], Female, Humans, Male, Mental Recall [physiology], Neuropsychological Tests, Pattern Recognition, Physiological [physiology], Pattern Recognition, Visual [physiology], Photic Stimulation, Reaction Time [physiology], Students, Universities, Verbal Learning [physiology], Vocabulary","Neil W Mulligan, Pietro Spataro, Milton Picklesimer"
3-7-2014 JEPLMC,"F Chetail, V Drabs, A Content",2014,Jul,The role of consonant/vowel organization in perceptual discrimination.,10.1037/a0036166,JEPLMC,40,4,938-61,"Decision Making [physiology], Discrimination (Psychology) [physiology], Female, Humans, Language, Male, Perceptual Masking [physiology], Phonetics, Photic Stimulation, Reaction Time [physiology], Recognition (Psychology) [physiology], Students, Universities, Vocabulary","Fabienne Chetail, Virginie Drabs, Alain Content"
13-7-2014 JEPLMC,"E Vergauwe, V Camos, P Barrouillet",2014,Jul,The impact of storage on processing: how is information maintained in working memory?,10.1037/a0035779,JEPLMC,40,4,1072-95,"Analysis of Variance, Attention [physiology], Female, Humans, Linear Models, Male, Memory, Short-Term [physiology], Neuropsychological Tests, Photic Stimulation, Reaction Time [physiology], Retention (Psychology) [physiology], Space Perception [physiology], Time Factors, Verbal Learning [physiology], Young Adult","Evie Vergauwe, Valérie Camos, Pierre Barrouillet"
5-7-2014 JEPLMC,"V Ginsburg, JP van Dijck, P Previtali, W Fias, W Gevers",2014,Jul,The impact of verbal working memory on number-space associations.,10.1037/a0036378,JEPLMC,40,4,976-86,"Adolescent, Adult, Analysis of Variance, Association Learning [physiology], Decision Making [physiology], Female, Humans, Male, Mathematics, Memory, Short-Term [physiology], Photic Stimulation, Reaction Time [physiology], Regression Analysis, Space Perception [physiology], Verbal Learning [physiology], Young Adult","Véronique Ginsburg, Jean-Philippe van Dijck, Paola Previtali, Wim Fias, Wim Gevers"
12-7-2014 JEPLMC,"T Huang, S Loft, MS Humphreys",2014,Jul,Internalizing versus externalizing control: different ways to perform a time-based prospective memory task.,10.1037/a0035786,JEPLMC,40,4,1064-71,"Adolescent, Adult, Attention [physiology], Decision Making, Female, Humans, Internal-External Control, Male, Memory, Episodic, Middle Aged, Reaction Time [physiology], Semantics, Time Perception [physiology], Verbal Learning [physiology], Young Adult","Tracy Huang, Shayne Loft, Michael S Humphreys"
6-7-2014 JEPLMC,"S Enge, A Behnke, M Fleischhauer, L Kí_ttler, M Kliegel, A Strobel",2014,Jul,No evidence for true training and transfer effects after inhibitory control training in young healthy adults.,10.1037/a0036165,JEPLMC,40,4,987-1001,"Adaptation, Psychological, Adolescent, Adult, Analysis of Variance, Association Learning [physiology], Choice Behavior [physiology], Double-Blind Method, Female, Humans, Inhibition (Psychology), Intelligence, Male, Memory, Short-Term [physiology], Neuropsychological Tests, Photic Stimulation, Reaction Time [physiology], Teaching, Transfer (Psychology) [physiology], Young Adult","Sí_ren Enge, Alexander Behnke, Monika Fleischhauer, Lena Kí_ttler, Matthias Kliegel, Alexander Strobel"
18-7-2014 JEPLMC,"JB Caplan, KL Boulton, CL Gagné",2014,Jul,Associative asymmetry of compound words.,10.1037/a0036588,JEPLMC,40,4,1163-71,"Association, Cues, Female, Humans, Male, Mental Recall [physiology], Random Allocation, Reaction Time [physiology], Regression (Psychology), Statistics as Topic, Students, Universities, Verbal Learning [physiology], Vocabulary","Jeremy B Caplan, Kathy L Boulton, Christina L Gagné"
16-7-2014 JEPLMC,"M Oppezzo, DL Schwartz",2014,Jul,Give your ideas some legs: the positive effect of walking on creative thinking.,10.1037/a0036577,JEPLMC,40,4,1142-52,"Analysis of Variance, Association, Attention [physiology], Creativity, Exercise Test, Female, Humans, Leg, Male, Neuropsychological Tests, Students, Thinking [physiology], Time Factors, Universities, Walking [physiology]","Marily Oppezzo, Daniel L Schwartz"
2-7-2014 JEPLMC,"SO Yoon, S Brown-Schmidt",2014,Jul,Adjusting conceptual pacts in three-party conversation.,10.1037/a0036161,JEPLMC,40,4,919-37,"Adaptation, Psychological [physiology], Communication, Comprehension [physiology], Concept Formation [physiology], Eye Movements, Female, Humans, Interpersonal Relations, Language, Male, Models, Psychological, Pattern Recognition, Visual, Students, Time Factors, Universities, Verbal Behavior [physiology]","Si On Yoon, Sarah Brown-Schmidt"
15-7-2014 JEPLMC,"J Spurgeon, G Ward, WJ Matthews",2014,Jul,Examining the relationship between immediate serial recall and immediate free recall: common effects of phonological loop variables but only limited evidence for the phonological loop.,10.1037/a0035784,JEPLMC,40,4,1110-41,"Analysis of Variance, Female, Humans, Male, Memory, Short-Term [physiology], Mental Recall [physiology], Phonetics, Photic Stimulation, Probability, Serial Learning [physiology], Students, Time Factors, Universities, Verbal Learning, Visual Perception [physiology], Vocabulary","Jessica Spurgeon, Geoff Ward, William J Matthews"
1-7-2014 JEPLMC,"MJ Traxler, KM Tooley, MJ Pickering",2014,Jul,Syntactic priming during sentence comprehension: evidence for the lexical boost.,10.1037/a0036377,JEPLMC,40,4,905-18,"Analysis of Variance, Comprehension [physiology], Eye Movements, Female, Humans, Linguistics, Male, Reaction Time [physiology], Reading, Regression Analysis, Semantics, Set (Psychology), Speech Perception [physiology], Students, Time Factors, Universities","Matthew J Traxler, Kristen M Tooley, Martin J Pickering"
5-3-2014 JEPLMC,"U Mayr, K Kleffner-Canucci, A Kikumoto, MA Redford",2014,Mar,Control of task sequences: what is the role of language?,10.1037/a0035221,JEPLMC,40,2,376-84,"Adolescent, Cues, Female, Humans, Language, Linear Models, Male, Mental Recall [physiology], Photic Stimulation, Reaction Time [physiology], Speech [physiology], Young Adult","Ulrich Mayr, Killian Kleffner-Canucci, Atsushi Kikumoto, Melissa A Redford"
8-3-2014 JEPLMC,"TJ Ricker, N Cowan",2014,Mar,Differences between presentation methods in working memory procedures: a matter of working memory consolidation.,10.1037/a0034301,JEPLMC,40,2,417-28,"Adolescent, Analysis of Variance, Attention, Female, Humans, Male, Memory, Short-Term [physiology], Neuropsychological Tests, Photic Stimulation, Psychomotor Performance [physiology], Serial Learning [physiology], Time Factors, Verbal Learning [physiology], Young Adult","Timothy J Ricker, Nelson Cowan"
2-3-2014 JEPLMC,"A Kukona, PW Cho, JS Magnuson, W Tabor",2014,Mar,Lexical interference effects in sentence processing: evidence from the visual world paradigm and self-organizing models.,10.1037/a0034903,JEPLMC,40,2,326-47,"Attention [physiology], Concept Formation [physiology], Eye Movements [physiology], Female, Humans, Male, Models, Psychological, Photic Stimulation, Psycholinguistics, Semantics, Students, Universities, Verbal Behavior","Anuenue Kukona, Pyeong Whan Cho, James S Magnuson, Whitney Tabor"
9-3-2014 JEPLMC,"M Besken, NW Mulligan",2014,Mar,"Perceptual fluency, auditory generation, and metamemory: analyzing the perceptual fluency hypothesis in the auditory modality.",10.1037/a0034407,JEPLMC,40,2,429-40,"Acoustic Stimulation, Auditory Perception [physiology], Female, Humans, Judgment, Male, Memory [physiology], Reaction Time [physiology], Recognition (Psychology) [physiology], Students, Universities, Verbal Learning [physiology], Vocabulary","Miri Besken, Neil W Mulligan"
20-3-2014 JEPLMC,"B Gagl, S Hawelka, F Richlan, S Schuster, F Hutzler",2014,Mar,Parafoveal preprocessing in reading revisited: evidence from a novel preview manipulation.,10.1037/a0034408,JEPLMC,40,2,588-95,"Attention [physiology], Female, Fixation, Ocular [physiology], Humans, Male, Photic Stimulation, Reading, Saccades, Visual Fields [physiology], Vocabulary, Young Adult","Benjamin Gagl, Stefan Hawelka, Fabio Richlan, Sarah Schuster, Florian Hutzler"
15-3-2014 JEPLMC,"X Han, S Becker",2014,Mar,One spatial map or many? Spatial coding of connected environments.,10.1037/a0035259,JEPLMC,40,2,511-31,"Adolescent, Adult, Analysis of Variance, Environment, Female, Humans, Male, Orientation [physiology], Photic Stimulation, Psychomotor Performance, Reaction Time [physiology], Recognition (Psychology) [physiology], Space Perception [physiology], Spatial Behavior [physiology], User-Computer Interface, Young Adult","Xue Han, Suzanna Becker"
6-3-2014 JEPLMC,"CN White, RA Poldrack",2014,Mar,Decomposing bias in different types of simple decisions.,10.1037/a0034851,JEPLMC,40,2,385-98,"Analysis of Variance, Bias (Epidemiology), Decision Making [physiology], Discrimination (Psychology), Female, Humans, Male, Models, Psychological, Photic Stimulation, Probability, Reaction Time [physiology], Recognition (Psychology) [physiology], Verbal Learning","Corey N White, Russell A Poldrack"
3-3-2014 JEPLMC,"KM Tooley, AE Konopka, DG Watson",2014,Mar,Can intonational phrase structure be primed (like syntactic structure)?,10.1037/a0034900,JEPLMC,40,2,348-63,"Acoustic Stimulation, Female, Humans, Male, Phonetics, Psycholinguistics, Reaction Time [physiology], Semantics, Speech Acoustics, Speech Perception [physiology], Students, Universities","Kristen M Tooley, Agnieszka E Konopka, Duane G Watson"
22-3-2014 JEPLMC,"WN Street, RF Wang",2014,Mar,Differentiating spatial memory from spatial transformations.,10.1037/a0035279,JEPLMC,40,2,602-8,"Female, Humans, Imagination [physiology], Learning [physiology], Male, Memory [physiology], Orientation [physiology], Reaction Time [physiology], Space Perception [physiology], Students, Universities","Whitney N Street, Ranxiao Frances Wang"
10-3-2014 JEPLMC,"TR Jonker, M Levene, CM Macleod",2014,Mar,Testing the item-order account of design effects using the production effect.,10.1037/a0034977,JEPLMC,40,2,441-8,"Adult, Analysis of Variance, Cognition, Female, Humans, Male, Memory [physiology], Mental Recall, Psycholinguistics, Speech [physiology], Vocabulary, Young Adult","Tanya R Jonker, Merrick Levene, Colin M Macleod"
12-3-2014 JEPLMC,"J Robin, M Moscovitch",2014,Mar,"The effects of spatial contextual familiarity on remembered scenes, episodic memories, and imagined future events.",10.1037/a0034886,JEPLMC,40,2,459-75,"Adolescent, Adult, Cues, Female, Humans, Imagination [physiology], Male, Memory, Episodic, Mental Recall [physiology], Neuropsychological Tests, Recognition (Psychology) [physiology], Regression Analysis, Space Perception [physiology], Time Factors, Young Adult","Jessica Robin, Morris Moscovitch"
21-5-2014 JEPLMC,"L Sahakyan, B Abushanab, JR Smith, KJ Gray",2014,May,Individual differences in contextual storage: evidence from the list-strength effect.,10.1037/a0035222,JEPLMC,40,3,873-81,"Adult, Humans, Individuality, Memory, Short-Term [physiology], Mental Recall [physiology], Young Adult","Lili Sahakyan, Branden Abushanab, James R Smith, Kendra J Gray"
17-5-2014 JEPLMC,"TQ Lam, DG Watson",2014,May,Repetition reduction: lexical repetition in the absence of referent repetition.,10.1037/a0035780,JEPLMC,40,3,829-43,"Adult, Humans, Phonetics, Speech [physiology], Verbal Behavior [physiology]","Tuan Q Lam, Duane G Watson"
20-5-2014 JEPLMC,"J Scheil, T Kleinsorge",2014,May,N - 2 repetition costs depend on preparation in trials n - 1 and n - 2.,10.1037/a0035281,JEPLMC,40,3,865-72,"Adult, Attention [physiology], Female, Humans, Inhibition (Psychology), Male, Task Performance and Analysis, Young Adult","Juliane Scheil, Thomas Kleinsorge"
14-5-2014 JEPLMC,"I Pivneva, J Mercier, D Titone",2014,May,Executive control modulates cross-language lexical activation during L2 reading: evidence from eye movements.,10.1037/a0035583,JEPLMC,40,3,787-96,"Executive Function [physiology], Eye Movement Measurements, Eye Movements [physiology], Female, Humans, Individuality, Male, Multilingualism, Reading, Young Adult","Irina Pivneva, Julie Mercier, Debra Titone"
11-5-2014 JEPLMC,"LL Siegel, MJ Kahana",2014,May,A retrieved context account of spacing and repetition effects in free recall.,10.1037/a0035585,JEPLMC,40,3,755-64,"Adolescent, Adult, Humans, Mental Recall [physiology], Models, Psychological, Young Adult","Lynn L Siegel, Michael J Kahana"
22-5-2014 JEPLMC,"N Unsworth, BD McMillan",2014,May,Trial-to-trial fluctuations in attentional state and their relation to intelligence.,10.1037/a0035544,JEPLMC,40,3,882-91,"Adolescent, Adult, Attention [physiology], Humans, Intelligence [physiology], Random Allocation, Task Performance and Analysis, Young Adult","Nash Unsworth, Brittany D McMillan"
